hour,day,weekday,weekday_number,week,monthday,month,quarter,season,weekhour
581,25,Thursday,4,4,25,January,1,winter,77
582,25,Thursday,4,4,25,January,1,winter,78
583,25,Thursday,4,4,25,January,1,winter,79
584,25,Thursday,4,4,25,January,1,winter,80
585,25,Thursday,4,4,25,January,1,winter,81
586,25,Thursday,4,4,25,January,1,winter,82
587,25,Thursday,4,4,25,January,1,winter,83
588,25,Thursday,4,4,25,January,1,winter,84
589,25,Thursday,4,4,25,January,1,winter,85
590,25,Thursday,4,4,25,January,1,winter,86
591,25,Thursday,4,4,25,January,1,winter,87
592,25,Thursday,4,4,25,January,1,winter,88
593,25,Thursday,4,4,25,January,1,winter,89
594,25,Thursday,4,4,25,January,1,winter,90
595,25,Thursday,4,4,25,January,1,winter,91
596,25,Thursday,4,4,25,January,1,winter,92
597,25,Thursday,4,4,25,January,1,winter,93
598,25,Thursday,4,4,25,January,1,winter,94
599,25,Thursday,4,4,25,January,1,winter,95
600,25,Thursday,4,4,25,January,1,winter,96
601,26,Friday,5,4,26,January,1,winter,97
602,26,Friday,5,4,26,January,1,winter,98
603,26,Friday,5,4,26,January,1,winter,99
604,26,Friday,5,4,26,January,1,winter,100
605,26,Friday,5,4,26,January,1,winter,101
606,26,Friday,5,4,26,January,1,winter,102
607,26,Friday,5,4,26,January,1,winter,103
608,26,Friday,5,4,26,January,1,winter,104
609,26,Friday,5,4,26,January,1,winter,105
610,26,Friday,5,4,26,January,1,winter,106
611,26,Friday,5,4,26,January,1,winter,107
612,26,Friday,5,4,26,January,1,winter,108
613,26,Friday,5,4,26,January,1,winter,109
614,26,Friday,5,4,26,January,1,winter,110
615,26,Friday,5,4,26,January,1,winter,111
616,26,Friday,5,4,26,January,1,winter,112
617,26,Friday,5,4,26,January,1,winter,113
618,26,Friday,5,4,26,January,1,winter,114
619,26,Friday,5,4,26,January,1,winter,115
620,26,Friday,5,4,26,January,1,winter,116
621,26,Friday,5,4,26,January,1,winter,117
622,26,Friday,5,4,26,January,1,winter,118
623,26,Friday,5,4,26,January,1,winter,119
624,26,Friday,5,4,26,January,1,winter,120
625,27,Saturday,6,4,27,January,1,winter,121
626,27,Saturday,6,4,27,January,1,winter,122
627,27,Saturday,6,4,27,January,1,winter,123
628,27,Saturday,6,4,27,January,1,winter,124
629,27,Saturday,6,4,27,January,1,winter,125
630,27,Saturday,6,4,27,January,1,winter,126
631,27,Saturday,6,4,27,January,1,winter,127
632,27,Saturday,6,4,27,January,1,winter,128
633,27,Saturday,6,4,27,January,1,winter,129
634,27,Saturday,6,4,27,January,1,winter,130
635,27,Saturday,6,4,27,January,1,winter,131
636,27,Saturday,6,4,27,January,1,winter,132
637,27,Saturday,6,4,27,January,1,winter,133
638,27,Saturday,6,4,27,January,1,winter,134
639,27,Saturday,6,4,27,January,1,winter,135
640,27,Saturday,6,4,27,January,1,winter,136
641,27,Saturday,6,4,27,January,1,winter,137
642,27,Saturday,6,4,27,January,1,winter,138
643,27,Saturday,6,4,27,January,1,winter,139
644,27,Saturday,6,4,27,January,1,winter,140
645,27,Saturday,6,4,27,January,1,winter,141
646,27,Saturday,6,4,27,January,1,winter,142
647,27,Saturday,6,4,27,January,1,winter,143
648,27,Saturday,6,4,27,January,1,winter,144
649,28,Sunday,7,4,28,January,1,winter,145
650,28,Sunday,7,4,28,January,1,winter,146
651,28,Sunday,7,4,28,January,1,winter,147
652,28,Sunday,7,4,28,January,1,winter,148
653,28,Sunday,7,4,28,January,1,winter,149
654,28,Sunday,7,4,28,January,1,winter,150
655,28,Sunday,7,4,28,January,1,winter,151
656,28,Sunday,7,4,28,January,1,winter,152
657,28,Sunday,7,4,28,January,1,winter,153
658,28,Sunday,7,4,28,January,1,winter,154
659,28,Sunday,7,4,28,January,1,winter,155
660,28,Sunday,7,4,28,January,1,winter,156
661,28,Sunday,7,4,28,January,1,winter,157
662,28,Sunday,7,4,28,January,1,winter,158
663,28,Sunday,7,4,28,January,1,winter,159
664,28,Sunday,7,4,28,January,1,winter,160
665,28,Sunday,7,4,28,January,1,winter,161
666,28,Sunday,7,4,28,January,1,winter,162
667,28,Sunday,7,4,28,January,1,winter,163
668,28,Sunday,7,4,28,January,1,winter,164
669,28,Sunday,7,4,28,January,1,winter,165
670,28,Sunday,7,4,28,January,1,winter,166
671,28,Sunday,7,4,28,January,1,winter,167
672,28,Sunday,7,4,28,January,1,winter,168
673,29,Monday,1,5,29,January,1,winter,1
674,29,Monday,1,5,29,January,1,winter,2
675,29,Monday,1,5,29,January,1,winter,3
676,29,Monday,1,5,29,January,1,winter,4
677,29,Monday,1,5,29,January,1,winter,5
678,29,Monday,1,5,29,January,1,winter,6
679,29,Monday,1,5,29,January,1,winter,7
680,29,Monday,1,5,29,January,1,winter,8
681,29,Monday,1,5,29,January,1,winter,9
682,29,Monday,1,5,29,January,1,winter,10
683,29,Monday,1,5,29,January,1,winter,11
684,29,Monday,1,5,29,January,1,winter,12
685,29,Monday,1,5,29,January,1,winter,13
686,29,Monday,1,5,29,January,1,winter,14
687,29,Monday,1,5,29,January,1,winter,15
688,29,Monday,1,5,29,January,1,winter,16
689,29,Monday,1,5,29,January,1,winter,17
690,29,Monday,1,5,29,January,1,winter,18
691,29,Monday,1,5,29,January,1,winter,19
692,29,Monday,1,5,29,January,1,winter,20
693,29,Monday,1,5,29,January,1,winter,21
694,29,Monday,1,5,29,January,1,winter,22
695,29,Monday,1,5,29,January,1,winter,23
696,29,Monday,1,5,29,January,1,winter,24
697,30,Tuesday,2,5,30,January,1,winter,25
698,30,Tuesday,2,5,30,January,1,winter,26
699,30,Tuesday,2,5,30,January,1,winter,27
700,30,Tuesday,2,5,30,January,1,winter,28
701,30,Tuesday,2,5,30,January,1,winter,29
702,30,Tuesday,2,5,30,January,1,winter,30
703,30,Tuesday,2,5,30,January,1,winter,31
704,30,Tuesday,2,5,30,January,1,winter,32
705,30,Tuesday,2,5,30,January,1,winter,33
706,30,Tuesday,2,5,30,January,1,winter,34
707,30,Tuesday,2,5,30,January,1,winter,35
708,30,Tuesday,2,5,30,January,1,winter,36
709,30,Tuesday,2,5,30,January,1,winter,37
710,30,Tuesday,2,5,30,January,1,winter,38
711,30,Tuesday,2,5,30,January,1,winter,39
712,30,Tuesday,2,5,30,January,1,winter,40
713,30,Tuesday,2,5,30,January,1,winter,41
714,30,Tuesday,2,5,30,January,1,winter,42
715,30,Tuesday,2,5,30,January,1,winter,43
716,30,Tuesday,2,5,30,January,1,winter,44
717,30,Tuesday,2,5,30,January,1,winter,45
718,30,Tuesday,2,5,30,January,1,winter,46
719,30,Tuesday,2,5,30,January,1,winter,47
720,30,Tuesday,2,5,30,January,1,winter,48
721,31,Wednesday,3,5,31,January,1,winter,49
722,31,Wednesday,3,5,31,January,1,winter,50
723,31,Wednesday,3,5,31,January,1,winter,51
724,31,Wednesday,3,5,31,January,1,winter,52
725,31,Wednesday,3,5,31,January,1,winter,53
726,31,Wednesday,3,5,31,January,1,winter,54
727,31,Wednesday,3,5,31,January,1,winter,55
728,31,Wednesday,3,5,31,January,1,winter,56
729,31,Wednesday,3,5,31,January,1,winter,57
730,31,Wednesday,3,5,31,January,1,winter,58
731,31,Wednesday,3,5,31,January,1,winter,59
732,31,Wednesday,3,5,31,January,1,winter,60
733,31,Wednesday,3,5,31,January,1,winter,61
734,31,Wednesday,3,5,31,January,1,winter,62
735,31,Wednesday,3,5,31,January,1,winter,63
736,31,Wednesday,3,5,31,January,1,winter,64
737,31,Wednesday,3,5,31,January,1,winter,65
738,31,Wednesday,3,5,31,January,1,winter,66
739,31,Wednesday,3,5,31,January,1,winter,67
740,31,Wednesday,3,5,31,January,1,winter,68
741,31,Wednesday,3,5,31,January,1,winter,69
742,31,Wednesday,3,5,31,January,1,winter,70
743,31,Wednesday,3,5,31,January,1,winter,71
744,31,Wednesday,3,5,31,January,1,winter,72
745,32,Thursday,4,5,1,February,1,winter,73
746,32,Thursday,4,5,1,February,1,winter,74
747,32,Thursday,4,5,1,February,1,winter,75
748,32,Thursday,4,5,1,February,1,winter,76
749,32,Thursday,4,5,1,February,1,winter,77
750,32,Thursday,4,5,1,February,1,winter,78
751,32,Thursday,4,5,1,February,1,winter,79
752,32,Thursday,4,5,1,February,1,winter,80
753,32,Thursday,4,5,1,February,1,winter,81
754,32,Thursday,4,5,1,February,1,winter,82
755,32,Thursday,4,5,1,February,1,winter,83
756,32,Thursday,4,5,1,February,1,winter,84
757,32,Thursday,4,5,1,February,1,winter,85
758,32,Thursday,4,5,1,February,1,winter,86
759,32,Thursday,4,5,1,February,1,winter,87
760,32,Thursday,4,5,1,February,1,winter,88
761,32,Thursday,4,5,1,February,1,winter,89
762,32,Thursday,4,5,1,February,1,winter,90
763,32,Thursday,4,5,1,February,1,winter,91
764,32,Thursday,4,5,1,February,1,winter,92
765,32,Thursday,4,5,1,February,1,winter,93
766,32,Thursday,4,5,1,February,1,winter,94
767,32,Thursday,4,5,1,February,1,winter,95
768,32,Thursday,4,5,1,February,1,winter,96
769,33,Friday,5,5,2,February,1,winter,97
770,33,Friday,5,5,2,February,1,winter,98
771,33,Friday,5,5,2,February,1,winter,99
772,33,Friday,5,5,2,February,1,winter,100
773,33,Friday,5,5,2,February,1,winter,101
774,33,Friday,5,5,2,February,1,winter,102
775,33,Friday,5,5,2,February,1,winter,103
776,33,Friday,5,5,2,February,1,winter,104
777,33,Friday,5,5,2,February,1,winter,105
778,33,Friday,5,5,2,February,1,winter,106
779,33,Friday,5,5,2,February,1,winter,107
780,33,Friday,5,5,2,February,1,winter,108
781,33,Friday,5,5,2,February,1,winter,109
782,33,Friday,5,5,2,February,1,winter,110
783,33,Friday,5,5,2,February,1,winter,111
784,33,Friday,5,5,2,February,1,winter,112
785,33,Friday,5,5,2,February,1,winter,113
786,33,Friday,5,5,2,February,1,winter,114
787,33,Friday,5,5,2,February,1,winter,115
788,33,Friday,5,5,2,February,1,winter,116
789,33,Friday,5,5,2,February,1,winter,117
790,33,Friday,5,5,2,February,1,winter,118
791,33,Friday,5,5,2,February,1,winter,119
792,33,Friday,5,5,2,February,1,winter,120
793,34,Saturday,6,5,3,February,1,winter,121
794,34,Saturday,6,5,3,February,1,winter,122
795,34,Saturday,6,5,3,February,1,winter,123
796,34,Saturday,6,5,3,February,1,winter,124
797,34,Saturday,6,5,3,February,1,winter,125
798,34,Saturday,6,5,3,February,1,winter,126
799,34,Saturday,6,5,3,February,1,winter,127
800,34,Saturday,6,5,3,February,1,winter,128
801,34,Saturday,6,5,3,February,1,winter,129
802,34,Saturday,6,5,3,February,1,winter,130
803,34,Saturday,6,5,3,February,1,winter,131
804,34,Saturday,6,5,3,February,1,winter,132
805,34,Saturday,6,5,3,February,1,winter,133
806,34,Saturday,6,5,3,February,1,winter,134
807,34,Saturday,6,5,3,February,1,winter,135
808,34,Saturday,6,5,3,February,1,winter,136
809,34,Saturday,6,5,3,February,1,winter,137
810,34,Saturday,6,5,3,February,1,winter,138
811,34,Saturday,6,5,3,February,1,winter,139
812,34,Saturday,6,5,3,February,1,winter,140
813,34,Saturday,6,5,3,February,1,winter,141
814,34,Saturday,6,5,3,February,1,winter,142
815,34,Saturday,6,5,3,February,1,winter,143
816,34,Saturday,6,5,3,February,1,winter,144
817,35,Sunday,7,5,4,February,1,winter,145
818,35,Sunday,7,5,4,February,1,winter,146
819,35,Sunday,7,5,4,February,1,winter,147
820,35,Sunday,7,5,4,February,1,winter,148
821,35,Sunday,7,5,4,February,1,winter,149
822,35,Sunday,7,5,4,February,1,winter,150
823,35,Sunday,7,5,4,February,1,winter,151
824,35,Sunday,7,5,4,February,1,winter,152
825,35,Sunday,7,5,4,February,1,winter,153
826,35,Sunday,7,5,4,February,1,winter,154
827,35,Sunday,7,5,4,February,1,winter,155
828,35,Sunday,7,5,4,February,1,winter,156
829,35,Sunday,7,5,4,February,1,winter,157
830,35,Sunday,7,5,4,February,1,winter,158
831,35,Sunday,7,5,4,February,1,winter,159
832,35,Sunday,7,5,4,February,1,winter,160
833,35,Sunday,7,5,4,February,1,winter,161
834,35,Sunday,7,5,4,February,1,winter,162
835,35,Sunday,7,5,4,February,1,winter,163
836,35,Sunday,7,5,4,February,1,winter,164
837,35,Sunday,7,5,4,February,1,winter,165
838,35,Sunday,7,5,4,February,1,winter,166
839,35,Sunday,7,5,4,February,1,winter,167
840,35,Sunday,7,5,4,February,1,winter,168
841,36,Monday,1,6,5,February,1,winter,1
842,36,Monday,1,6,5,February,1,winter,2
843,36,Monday,1,6,5,February,1,winter,3
844,36,Monday,1,6,5,February,1,winter,4
845,36,Monday,1,6,5,February,1,winter,5
846,36,Monday,1,6,5,February,1,winter,6
847,36,Monday,1,6,5,February,1,winter,7
848,36,Monday,1,6,5,February,1,winter,8
849,36,Monday,1,6,5,February,1,winter,9
850,36,Monday,1,6,5,February,1,winter,10
851,36,Monday,1,6,5,February,1,winter,11
852,36,Monday,1,6,5,February,1,winter,12
853,36,Monday,1,6,5,February,1,winter,13
854,36,Monday,1,6,5,February,1,winter,14
855,36,Monday,1,6,5,February,1,winter,15
856,36,Monday,1,6,5,February,1,winter,16
857,36,Monday,1,6,5,February,1,winter,17
858,36,Monday,1,6,5,February,1,winter,18
859,36,Monday,1,6,5,February,1,winter,19
860,36,Monday,1,6,5,February,1,winter,20
861,36,Monday,1,6,5,February,1,winter,21
862,36,Monday,1,6,5,February,1,winter,22
863,36,Monday,1,6,5,February,1,winter,23
864,36,Monday,1,6,5,February,1,winter,24
865,37,Tuesday,2,6,6,February,1,winter,25
866,37,Tuesday,2,6,6,February,1,winter,26
867,37,Tuesday,2,6,6,February,1,winter,27
868,37,Tuesday,2,6,6,February,1,winter,28
869,37,Tuesday,2,6,6,February,1,winter,29
870,37,Tuesday,2,6,6,February,1,winter,30
871,37,Tuesday,2,6,6,February,1,winter,31
872,37,Tuesday,2,6,6,February,1,winter,32
873,37,Tuesday,2,6,6,February,1,winter,33
874,37,Tuesday,2,6,6,February,1,winter,34
875,37,Tuesday,2,6,6,February,1,winter,35
876,37,Tuesday,2,6,6,February,1,winter,36
877,37,Tuesday,2,6,6,February,1,winter,37
878,37,Tuesday,2,6,6,February,1,winter,38
879,37,Tuesday,2,6,6,February,1,winter,39
880,37,Tuesday,2,6,6,February,1,winter,40
881,37,Tuesday,2,6,6,February,1,winter,41
882,37,Tuesday,2,6,6,February,1,winter,42
883,37,Tuesday,2,6,6,February,1,winter,43
884,37,Tuesday,2,6,6,February,1,winter,44
885,37,Tuesday,2,6,6,February,1,winter,45
886,37,Tuesday,2,6,6,February,1,winter,46
887,37,Tuesday,2,6,6,February,1,winter,47
888,37,Tuesday,2,6,6,February,1,winter,48
889,38,Wednesday,3,6,7,February,1,winter,49
890,38,Wednesday,3,6,7,February,1,winter,50
891,38,Wednesday,3,6,7,February,1,winter,51
892,38,Wednesday,3,6,7,February,1,winter,52
893,38,Wednesday,3,6,7,February,1,winter,53
894,38,Wednesday,3,6,7,February,1,winter,54
895,38,Wednesday,3,6,7,February,1,winter,55
896,38,Wednesday,3,6,7,February,1,winter,56
897,38,Wednesday,3,6,7,February,1,winter,57
898,38,Wednesday,3,6,7,February,1,winter,58
899,38,Wednesday,3,6,7,February,1,winter,59
900,38,Wednesday,3,6,7,February,1,winter,60
901,38,Wednesday,3,6,7,February,1,winter,61
902,38,Wednesday,3,6,7,February,1,winter,62
903,38,Wednesday,3,6,7,February,1,winter,63
904,38,Wednesday,3,6,7,February,1,winter,64
905,38,Wednesday,3,6,7,February,1,winter,65
906,38,Wednesday,3,6,7,February,1,winter,66
907,38,Wednesday,3,6,7,February,1,winter,67
908,38,Wednesday,3,6,7,February,1,winter,68
909,38,Wednesday,3,6,7,February,1,winter,69
910,38,Wednesday,3,6,7,February,1,winter,70
911,38,Wednesday,3,6,7,February,1,winter,71
912,38,Wednesday,3,6,7,February,1,winter,72
913,39,Thursday,4,6,8,February,1,winter,73
914,39,Thursday,4,6,8,February,1,winter,74
915,39,Thursday,4,6,8,February,1,winter,75
916,39,Thursday,4,6,8,February,1,winter,76
917,39,Thursday,4,6,8,February,1,winter,77
918,39,Thursday,4,6,8,February,1,winter,78
919,39,Thursday,4,6,8,February,1,winter,79
920,39,Thursday,4,6,8,February,1,winter,80
921,39,Thursday,4,6,8,February,1,winter,81
922,39,Thursday,4,6,8,February,1,winter,82
923,39,Thursday,4,6,8,February,1,winter,83
924,39,Thursday,4,6,8,February,1,winter,84
925,39,Thursday,4,6,8,February,1,winter,85
926,39,Thursday,4,6,8,February,1,winter,86
927,39,Thursday,4,6,8,February,1,winter,87
928,39,Thursday,4,6,8,February,1,winter,88
929,39,Thursday,4,6,8,February,1,winter,89
930,39,Thursday,4,6,8,February,1,winter,90
931,39,Thursday,4,6,8,February,1,winter,91
932,39,Thursday,4,6,8,February,1,winter,92
933,39,Thursday,4,6,8,February,1,winter,93
934,39,Thursday,4,6,8,February,1,winter,94
935,39,Thursday,4,6,8,February,1,winter,95
936,39,Thursday,4,6,8,February,1,winter,96
937,40,Friday,5,6,9,February,1,winter,97
938,40,Friday,5,6,9,February,1,winter,98
939,40,Friday,5,6,9,February,1,winter,99
940,40,Friday,5,6,9,February,1,winter,100
941,40,Friday,5,6,9,February,1,winter,101
942,40,Friday,5,6,9,February,1,winter,102
943,40,Friday,5,6,9,February,1,winter,103
944,40,Friday,5,6,9,February,1,winter,104
945,40,Friday,5,6,9,February,1,winter,105
946,40,Friday,5,6,9,February,1,winter,106
947,40,Friday,5,6,9,February,1,winter,107
948,40,Friday,5,6,9,February,1,winter,108
949,40,Friday,5,6,9,February,1,winter,109
950,40,Friday,5,6,9,February,1,winter,110
951,40,Friday,5,6,9,February,1,winter,111
952,40,Friday,5,6,9,February,1,winter,112
953,40,Friday,5,6,9,February,1,winter,113
954,40,Friday,5,6,9,February,1,winter,114
955,40,Friday,5,6,9,February,1,winter,115
956,40,Friday,5,6,9,February,1,winter,116
957,40,Friday,5,6,9,February,1,winter,117
958,40,Friday,5,6,9,February,1,winter,118
959,40,Friday,5,6,9,February,1,winter,119
960,40,Friday,5,6,9,February,1,winter,120
961,41,Saturday,6,6,10,February,1,winter,121
962,41,Saturday,6,6,10,February,1,winter,122
963,41,Saturday,6,6,10,February,1,winter,123
964,41,Saturday,6,6,10,February,1,winter,124
965,41,Saturday,6,6,10,February,1,winter,125
966,41,Saturday,6,6,10,February,1,winter,126
967,41,Saturday,6,6,10,February,1,winter,127
968,41,Saturday,6,6,10,February,1,winter,128
969,41,Saturday,6,6,10,February,1,winter,129
970,41,Saturday,6,6,10,February,1,winter,130
971,41,Saturday,6,6,10,February,1,winter,131
972,41,Saturday,6,6,10,February,1,winter,132
973,41,Saturday,6,6,10,February,1,winter,133
974,41,Saturday,6,6,10,February,1,winter,134
975,41,Saturday,6,6,10,February,1,winter,135
976,41,Saturday,6,6,10,February,1,winter,136
977,41,Saturday,6,6,10,February,1,winter,137
978,41,Saturday,6,6,10,February,1,winter,138
979,41,Saturday,6,6,10,February,1,winter,139
980,41,Saturday,6,6,10,February,1,winter,140
981,41,Saturday,6,6,10,February,1,winter,141
982,41,Saturday,6,6,10,February,1,winter,142
983,41,Saturday,6,6,10,February,1,winter,143
984,41,Saturday,6,6,10,February,1,winter,144
985,42,Sunday,7,6,11,February,1,winter,145
986,42,Sunday,7,6,11,February,1,winter,146
987,42,Sunday,7,6,11,February,1,winter,147
988,42,Sunday,7,6,11,February,1,winter,148
989,42,Sunday,7,6,11,February,1,winter,149
990,42,Sunday,7,6,11,February,1,winter,150
991,42,Sunday,7,6,11,February,1,winter,151
992,42,Sunday,7,6,11,February,1,winter,152
993,42,Sunday,7,6,11,February,1,winter,153
994,42,Sunday,7,6,11,February,1,winter,154
995,42,Sunday,7,6,11,February,1,winter,155
996,42,Sunday,7,6,11,February,1,winter,156
997,42,Sunday,7,6,11,February,1,winter,157
998,42,Sunday,7,6,11,February,1,winter,158
999,42,Sunday,7,6,11,February,1,winter,159
1000,42,Sunday,7,6,11,February,1,winter,160
1001,42,Sunday,7,6,11,February,1,winter,161
1002,42,Sunday,7,6,11,February,1,winter,162
1003,42,Sunday,7,6,11,February,1,winter,163
1004,42,Sunday,7,6,11,February,1,winter,164
1005,42,Sunday,7,6,11,February,1,winter,165
1006,42,Sunday,7,6,11,February,1,winter,166
1007,42,Sunday,7,6,11,February,1,winter,167
1008,42,Sunday,7,6,11,February,1,winter,168
1009,43,Monday,1,7,12,February,1,winter,1
1010,43,Monday,1,7,12,February,1,winter,2
1011,43,Monday,1,7,12,February,1,winter,3
1012,43,Monday,1,7,12,February,1,winter,4
1013,43,Monday,1,7,12,February,1,winter,5
1014,43,Monday,1,7,12,February,1,winter,6
1015,43,Monday,1,7,12,February,1,winter,7
1016,43,Monday,1,7,12,February,1,winter,8
1017,43,Monday,1,7,12,February,1,winter,9
1018,43,Monday,1,7,12,February,1,winter,10
1019,43,Monday,1,7,12,February,1,winter,11
1020,43,Monday,1,7,12,February,1,winter,12
1021,43,Monday,1,7,12,February,1,winter,13
1022,43,Monday,1,7,12,February,1,winter,14
1023,43,Monday,1,7,12,February,1,winter,15
1024,43,Monday,1,7,12,February,1,winter,16
1025,43,Monday,1,7,12,February,1,winter,17
1026,43,Monday,1,7,12,February,1,winter,18
1027,43,Monday,1,7,12,February,1,winter,19
1028,43,Monday,1,7,12,February,1,winter,20
1029,43,Monday,1,7,12,February,1,winter,21
1030,43,Monday,1,7,12,February,1,winter,22
1031,43,Monday,1,7,12,February,1,winter,23
1032,43,Monday,1,7,12,February,1,winter,24
1033,44,Tuesday,2,7,13,February,1,winter,25
1034,44,Tuesday,2,7,13,February,1,winter,26
1035,44,Tuesday,2,7,13,February,1,winter,27
1036,44,Tuesday,2,7,13,February,1,winter,28
1037,44,Tuesday,2,7,13,February,1,winter,29
1038,44,Tuesday,2,7,13,February,1,winter,30
1039,44,Tuesday,2,7,13,February,1,winter,31
1040,44,Tuesday,2,7,13,February,1,winter,32
1041,44,Tuesday,2,7,13,February,1,winter,33
1042,44,Tuesday,2,7,13,February,1,winter,34
1043,44,Tuesday,2,7,13,February,1,winter,35
1044,44,Tuesday,2,7,13,February,1,winter,36
1045,44,Tuesday,2,7,13,February,1,winter,37
1046,44,Tuesday,2,7,13,February,1,winter,38
1047,44,Tuesday,2,7,13,February,1,winter,39
1048,44,Tuesday,2,7,13,February,1,winter,40
1049,44,Tuesday,2,7,13,February,1,winter,41
1050,44,Tuesday,2,7,13,February,1,winter,42
1051,44,Tuesday,2,7,13,February,1,winter,43
1052,44,Tuesday,2,7,13,February,1,winter,44
1053,44,Tuesday,2,7,13,February,1,winter,45
1054,44,Tuesday,2,7,13,February,1,winter,46
1055,44,Tuesday,2,7,13,February,1,winter,47
1056,44,Tuesday,2,7,13,February,1,winter,48
1057,45,Wednesday,3,7,14,February,1,winter,49
1058,45,Wednesday,3,7,14,February,1,winter,50
1059,45,Wednesday,3,7,14,February,1,winter,51
1060,45,Wednesday,3,7,14,February,1,winter,52
1061,45,Wednesday,3,7,14,February,1,winter,53
1062,45,Wednesday,3,7,14,February,1,winter,54
1063,45,Wednesday,3,7,14,February,1,winter,55
1064,45,Wednesday,3,7,14,February,1,winter,56
1065,45,Wednesday,3,7,14,February,1,winter,57
1066,45,Wednesday,3,7,14,February,1,winter,58
1067,45,Wednesday,3,7,14,February,1,winter,59
